,Feature,h1_gain,h2_gain,h3_gain,h4_gain,h5_gain,h6_gain,h7_gain,agg_gain,total_gain
540,ewm_expdecay7_com_ners_w6_pastcov_lag-1,30.566420555114746,0.0,57.52190017700195,20.78756046295166,105.13489937782288,43.336588859558105,13.958399772644043,38.75796702929905,310.0637362343924
541,ewm_expdecay7_fin_ch_export_uzbekistan_pastcov_lag-1,38.37160015106201,0.6418466912582517,33.07984541496262,23.568869590759277,140.93988227844238,13.156800270080566,0.4732719957828522,35.74744519890685,285.9795615912548
542,rolling_rmean7_7_act_total_damage_events_pastcov_lag-1,13.377829790115356,0.9516090154647827,8.728170394897461,0.0011371700093150139,13.086199760437012,116.8260989189148,94.55799865722656,35.36129195815219,282.8903356652175
543,rolling_rmean7_7_act_cyber_other_rus_pastcov_lag-1,0.0,0.0,124.21199798583984,18.9906005859375,0.0,103.31270027160645,0.0,35.216471263340544,281.73177010672435
544,acled_other_ua_armed_clash_pastcov_lag-1,0.24633100628852844,84.41260242462158,66.64270877838135,24.692899703979492,18.878599166870117,0.0,51.06226968765259,35.13363010968481,281.06904087747847
545,ewm_expdecay7_act_drone_infra_ua_energy_intent_pastcov_lag-1,44.78380060195923,42.801300048828125,7.6852898597717285,53.85330009460449,29.962300300598145,47.42276048660278,17.323579788208008,34.83319016865322,278.66552134922574
546,env_weather_daylight_duration_futcov_lag0,8.175470352172852,57.29268429428339,17.3125,16.044797871261835,69.36530876159668,37.66152048110962,32.34489822387695,34.0281685691859,272.2253485534872
547,rolling_rsum14_14_act_drone_infra_ua_energy_intent_pastcov_lag-1,17.681699752807617,0.0,32.76200008392334,113.17121934890747,74.22869968414307,0.0,0.0,33.97765983854021,271.8212787083217
548,rolling_rmean7_7_fin_ch_export_kyrgyzstan_pastcov_lag-1,159.90049743652344,13.832679770886898,18.674800872802734,11.134499549865723,32.583499908447266,0.0,1.389009952545166,33.93071249872446,271.4456999897957
549,darts_enc_fc_cyc_week_sin_futcov_lag-2,12.194899559020996,61.6776008605957,0.0,90.48590183258057,0.0,72.12207055091858,0.0,33.782924686159404,270.26339748927523
550,rolling_rsum14_14_fin_ch_export_iran_pastcov_lag-1,27.069042932242155,65.24009704589844,14.721869945526123,29.233901018508448,78.87097919732332,2.9443299770355225,17.136132198851556,33.60233604505508,268.81868836044066
551,darts_enc_fc_cyc_week_cos_futcov_lag1,232.25,0.0,0.0,0.0,0.0,0.0,0.0,33.17857142857143,265.42857142857144
552,ewm_expdecay7_act_drone_infra_ua_health_intent_pastcov_lag-1,120.06231117248535,36.68509864807129,48.830299377441406,0.0,9.465849876403809,16.75749969482422,0.0,33.1144369670323,264.9154957362584
553,ewm_expdecay7_fin_ch_export_russia_pastcov_lag-1,38.796000719070435,48.06454133987427,12.533040046691895,4.319220066070557,60.5177903175354,67.19320106506348,0.0,33.060541936329436,264.4843354906355
554,ewm_expdecay7_act_drone_infra_ua_education_intent_pastcov_lag-1,32.099300384521484,20.866340160369873,24.944799423217773,52.05455017089844,40.98478174209595,9.449390411376953,47.30680990219116,32.5294245992388,260.2353967939104
555,ewm_expdecay7_fin_ch_export_dprk_pastcov_lag-1,2.797758523374796,40.13479995727539,67.43823647499084,18.63888990879059,36.68268013000488,61.99200916290283,0.0,32.52633916533419,260.21071332267354
556,env_weather_daylight_duration_futcov_lag1,43.016845509409904,17.86324155330658,32.31330919265747,37.28080987930298,0.6618620157241821,37.3239803314209,57.57386064529419,32.290558446730884,258.3244675738471
557,act_total_daily_strike_events_pastcov_lag-1,16.968418300151825,15.879300117492676,43.75350093841553,0.0,53.41204071044922,80.68647861480713,11.12223994731903,31.68885408980506,253.51083271844047
558,rolling_rmean7_7_com_aid_financial_pastcov_lag-1,77.09021104086423,7.46559602022171,113.3307608962059,0.0,22.931400299072266,0.0,0.0,31.545424036623444,252.36339229298756
559,ewm_expdecay7_act_cyber_nato_rus_pastcov_lag-1,0.0,0.0,207.33245086669922,0.0,0.0,0.0,0.0,29.618921552385604,236.95137241908483
560,total_contested_area_km2_pastcov_lag-1,7.2052001953125,0.0,17.786539912223816,0.0,31.175199508666992,42.78523111343384,107.52108955383301,29.496180040495737,235.9694403239659
561,rolling_rsum14_14_fin_ch_export_belarus_pastcov_lag-1,51.8297004699707,78.76571747660637,25.252500534057617,0.8473100066184998,0.0,36.168700218200684,12.538150116801262,29.34315411746502,234.74523293972015
562,act_cyber_rus_nato_pastcov_lag-1,35.65739822387695,23.406710147857666,78.3604965209961,0.0,6.7725701332092285,24.29290008544922,26.25510025024414,27.820739337376185,222.56591469900948
563,ewm_expdecay7_com_ners_r5_pastcov_lag-1,11.37660026550293,37.79529142379761,37.652700424194336,0.0,29.23392963409424,1.6013699769973755,71.82783031463623,27.069674577031815,216.55739661625452
564,rolling_rsum14_14_fin_ch_export_dprk_pastcov_lag-1,19.454999923706055,18.834216713905334,0.0,14.436263039708138,23.681396186351776,31.5445499420166,80.51872110366821,26.924306701336587,215.3944536106927
565,darts_enc_fc_cyc_week_cos_futcov_lag2,0.0,173.2220001220703,0.0,0.0,0.0,11.637200355529785,0.0,26.40845721108573,211.26765768868583
566,rolling_rmean7_7_act_drone_strike_on_rus_in_ua_nofpv_pastcov_lag-1,0.0,8.750450134277344,34.0064902305603,0.3809869885444641,45.967585168778896,43.177860260009766,51.92219924926758,26.315081718776906,210.52065375021525
567,dist_to_nearest_ru_km_pastcov_lag-1,1.089210033416748,12.435999870300293,19.357500076293945,11.209400177001953,4.144020080566406,0.0,134.61844110488892,26.12208162035261,208.97665296282088
568,act_cyber_other_nato_pastcov_lag-1,9.273630142211914,41.76482009887695,0.0968255028128624,0.0,67.1642017364502,27.678329467773438,28.199499130249023,24.882472296910628,199.05977837528502
569,ewm_expdecay7_com_ners_w5_pastcov_lag-1,0.0,140.21730041503906,9.924790382385254,5.076980113983154,0.0,12.900799751281738,0.0,24.01712438038417,192.13699504307337
570,darts_enc_fc_cyc_dayofyear_cos_futcov_lag-1,9.661800384521484,20.002500534057617,0.0,0.6379460096359253,131.23039627075195,6.5860700607299805,0.0,24.016959037099564,192.1356722967965
571,ewm_expdecay7_com_ners_r3_pastcov_lag-1,22.60318946838379,56.252857046201825,35.824798583984375,0.0,0.0,0.0,52.63880157470703,23.902806667611003,191.22245334088802
572,rolling_rmean7_7_com_ners_r6_pastcov_lag-1,0.0,68.2953987121582,57.4192008972168,5.038050174713135,11.523200035095215,0.0,21.692090034484863,23.423991407666886,187.3919312613351
573,acled_other_rus_armed_clash_pastcov_lag-1,16.553300857543945,4.94840595126152,14.783590316772461,41.42020034790039,24.34980010986328,47.69329833984375,0.0,21.39265656045505,171.1412524836404
574,acled_other_ua_shelling_artillery_missile_attack_pastcov_lag-1,36.47145938873291,21.29127025604248,0.0,0.0,49.92349910736084,0.0,39.67785024642944,21.052011285509383,168.41609028407507
575,darts_enc_fc_cyc_week_sin_futcov_lag0,30.4158992767334,0.0,9.502477797679603,103.99529838562012,0.0,0.0,0.0,20.559096494290447,164.47277195432358
576,rolling_rmean7_7_fin_ch_export_iran_pastcov_lag-1,0.0,121.85600280761719,1.2748019695281982,0.0,0.0,20.759300231933594,0.0,20.55572928701128,164.44583429609025
577,darts_enc_fc_cyc_dayofweek_sin_futcov_lag2,0.0,0.0,55.69610118865967,24.599300384521484,18.302000045776367,9.624090194702148,35.49272012710571,20.530601705823624,164.244813646589
578,acled_other_rus_disrupted_weapons_use_pastcov_lag-1,11.125399589538574,90.56297662854195,28.099159717559814,13.474200248718262,0.0,0.0,0.0,20.46596231205123,163.72769849640983
579,com_aid_military_pastcov_lag-1,19.85890007019043,0.0,79.71184921264648,0.0,8.643210411071777,0.0,25.049599647521973,19.037651334490096,152.30121067592077
580,ewm_expdecay7_act_cyber_nato_other_pastcov_lag-1,23.927200317382812,0.0,0.0,0.0,80.10639953613281,28.71109962463379,0.0,18.96352849687849,151.7082279750279
581,rolling_rmean7_7_fin_ch_export_dprk_pastcov_lag-1,33.31460189819336,0.0,17.225420475006104,16.6968994140625,45.550570487976074,15.181400299072266,1.172629952430725,18.448788932391576,147.5903114591326
582,rolling_rmean7_7_act_drone_infra_ua_residential_intent_pastcov_lag-1,54.57178997993469,17.856300354003906,22.83607006072998,0.0,25.506810784339905,0.0,6.149199962615967,18.131453020232065,145.05162416185652
583,ewm_expdecay7_fin_ch_export_kazakhstan_pastcov_lag-1,0.0,61.715299129486084,6.795029878616333,16.059099197387695,3.536910057067871,0.0,33.034358978271484,17.305813891547068,138.44651113237654
584,fin_ch_export_tajikistan_pastcov_lag-1,15.373010158538818,15.128499984741211,0.0,78.22550201416016,0.0,0.0,11.67770004272461,17.200673171452113,137.6053853716169
585,fin_ch_export_turkmenistan_pastcov_lag-1,0.0,53.773101806640625,0.0,0.0,16.477699279785156,16.976499557495117,24.54490089416504,15.967457362583705,127.73965890066964
586,rolling_rmean7_7_com_ners_r1_pastcov_lag-1,18.204500198364258,0.0,27.99093349277973,0.0,0.0,26.6919002532959,37.38907051086426,15.75377206504345,126.0301765203476
587,darts_enc_fc_cyc_month_cos_futcov_lag4,0.0,109.88500213623047,0.0,0.0,0.0,0.0,0.0,15.697857448032924,125.58285958426339
588,rolling_rsum14_14_act_cyber_rus_ua_pastcov_lag-1,0.0,0.0,0.0,51.21917963027954,29.864850759506226,20.592259407043457,0.0,14.525184256689888,116.2014740535191
589,rolling_rsum14_14_com_ners_w7_pastcov_lag-1,58.553900718688965,17.52039909362793,22.02385950088501,0.0,0.0,0.0,0.0,14.014022759028844,112.11218207223075
590,rolling_rmean7_7_act_cyber_rus_ua_pastcov_lag-1,0.0,0.0,25.782100677490234,0.0,0.0,0.0,72.23466062545776,14.002394471849714,112.01915577479771
591,darts_enc_fc_cyc_dayofweek_sin_futcov_lag4,16.278900146484375,0.0,0.0,8.471650123596191,22.09000015258789,38.05269908905029,10.5246000289917,13.631121362958636,109.04897090366909
592,darts_enc_fc_cyc_week_sin_futcov_lag-1,13.764800071716309,29.77869987487793,46.98169994354248,0.0,0.0,0.0,0.0,12.932171412876674,103.45737130301339
593,darts_enc_fc_cyc_month_cos_futcov_lag6,0.0,0.0,0.0,90.06050109863281,0.0,0.0,0.0,12.865785871233259,102.92628696986607
594,ewm_expdecay7_act_drone_infra_ua_energy_unintent_pastcov_lag-1,0.0,0.0,0.0,0.0,4.3821702003479,11.117909908294678,72.70259857177734,12.600382668631417,100.80306134905133
595,act_cyber_rus_ua_pastcov_lag-1,0.0,0.0,0.0,0.0,88.0844316482544,0.0,0.0,12.583490235464913,100.6679218837193
596,darts_enc_fc_cyc_week_sin_futcov_lag3,0.0,0.0,0.0,0.0,0.0,0.0,87.64469909667969,12.52067129952567,100.16537039620536
597,rolling_rmean7_7_com_ners_w6_pastcov_lag-1,0.0,0.0,0.0,38.723100662231445,0.0,47.23299980163574,0.0,12.279442923409599,98.23554338727679
598,rolling_rsum14_14_act_drone_infra_ua_residential_unintent_pastcov_lag-1,0.0,0.0,0.0,0.0,81.35800170898438,0.0,0.0,11.622571672712054,92.98057338169643
599,rolling_rmean7_7_fin_ch_export_uzbekistan_pastcov_lag-1,0.0,6.997139930725098,23.656400680541992,26.660499572753906,0.0,0.0,23.148099899291992,11.494591440473284,91.95673152378627
600,acled_other_ua_disrupted_weapons_use_pastcov_lag-1,0.0,0.0,0.0,58.30144119262695,3.6536200046539307,16.482289791107178,0.0,11.205335855484009,89.64268684387207
601,rolling_rmean7_7_fin_ch_export_kazakhstan_pastcov_lag-1,21.772600173950195,29.81329917907715,25.002439975738525,0.0,0.0,0.0,0.0,10.94119133268084,87.52953066144671
602,darts_enc_fc_cyc_month_sin_futcov_lag4,0.0,50.0010986328125,0.0,24.688499450683594,0.0,0.0,0.0,10.669942583356585,85.35954066685268
603,rolling_rsum14_14_com_ners_r2_pastcov_lag-1,0.0,0.0,25.82413959503174,0.0,0.0,47.22570037841797,0.0,10.435691424778529,83.48553139822823
604,rolling_rsum14_14_com_ners_w2_pastcov_lag-1,9.549090385437012,20.608299255371094,0.0,0.0,42.887901306152344,0.0,0.0,10.435041563851494,83.48033251081195
605,rolling_rsum14_14_com_ners_w4_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,69.95409965515137,0.0,9.993442807878766,79.94754246303013
606,act_total_damage_events_pastcov_lag-1,0.0,0.0,65.0167007446289,0.0,0.0,0.0,0.0,9.288100106375557,74.30480085100446
607,darts_enc_fc_cyc_dayofweek_cos_futcov_lag3,2.250430107116699,0.0,0.0,0.0,0.0,0.0,61.757198333740234,9.143946920122419,73.15157536097935
608,darts_enc_fc_cyc_week_cos_futcov_lag5,0.0,0.0,62.02149963378906,0.0,0.0,0.0,0.0,8.860214233398438,70.8817138671875
609,env_rus_holiday_futcov_lag-2,0.0,0.0,0.0,0.0,0.0,59.24399948120117,0.0,8.463428497314453,67.70742797851562
610,ewm_expdecay7_com_ners_w3_pastcov_lag-1,0.0,15.61028003692627,40.6702995300293,0.0,0.0,0.0,0.0,8.040082795279366,64.32066236223493
611,com_ners_r4_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,55.631500244140625,7.947357177734375,63.578857421875
612,darts_enc_fc_cyc_month_cos_futcov_lag0,0.0,0.0,51.87120056152344,0.0,0.0,0.0,0.0,7.4101715087890625,59.2813720703125
613,darts_enc_fc_cyc_week_cos_futcov_lag-1,0.0,0.0,0.0,0.0,8.968009948730469,0.0,41.68069839477539,7.23552976335798,57.88423810686384
614,com_aid_humanitarian_pastcov_lag-1,0.0,0.0,0.0,0.0,11.969860076904297,37.32040023803711,0.0,7.041465759277344,56.33172607421875
615,ewm_expdecay7_com_ners_w4_pastcov_lag-1,0.0,0.0,0.0,20.298779487609863,0.22934100031852722,12.371500015258789,15.638099670410156,6.933960024799619,55.47168019839695
616,darts_enc_fc_cyc_month_cos_futcov_lag3,0.0,47.35007953643799,0.0,0.0,0.0,0.0,0.0,6.764297076633999,54.11437661307199
617,rolling_rmean7_7_fin_ch_export_russia_pastcov_lag-1,5.143539905548096,29.9822998046875,0.0,0.0,0.012419999577105045,10.775899887084961,0.0,6.559165656699666,52.47332525359733
618,rolling_rmean7_7_act_ua_specialmilitaryoperation_pastcov_lag-1,45.450801849365234,0.0,0.0,0.0,0.0,0.135684996843338,0.0,6.512355263744082,52.098842109952656
619,darts_enc_fc_cyc_week_sin_futcov_lag1,0.0,0.0,0.0,0.0,45.433141231536865,0.0,0.0,6.490448747362409,51.92358997889927
620,darts_enc_fc_cyc_month_cos_futcov_lag5,25.19434928894043,0.0,20.020889282226562,0.0,0.0,0.0,0.0,6.459319795880999,51.67455836704799
621,fin_ch_export_dprk_pastcov_lag-1,0.0,44.35219955444336,0.0,0.0,0.0,0.0,0.0,6.336028507777622,50.68822806222098
622,ewm_ewma14_act_cyber_nato_rus_pastcov_lag-1,0.0,7.3194899559021,33.9724006652832,0.0,2.1996800899505615,0.0,0.0,6.213081530162266,49.70465224129813
623,darts_enc_fc_cyc_week_sin_futcov_lag2,0.0,9.491680145263672,0.0,0.0,0.0,32.21809959411621,0.0,5.958539962768555,47.66831970214844
624,fin_ch_export_belarus_pastcov_lag-1,0.0,0.0,0.0,39.32550048828125,0.0,0.0,0.0,5.617928641183036,44.943429129464285
625,env_ua_holiday_futcov_lag2,0.0,0.0,38.42319869995117,0.0,0.0,0.0,0.0,5.48902838570731,43.91222708565848
626,rolling_rmean7_7_act_cyber_ua_rus_pastcov_lag-1,0.0,0.0,0.0,37.27150058746338,0.0,0.0,0.02043510042130947,5.327419383983527,42.61935507186821
627,rolling_rmean7_7_com_ners_w8_pastcov_lag-1,36.484100341796875,0.0,0.0,0.0,0.0,0.0,0.0,5.212014334542411,41.696114676339285
628,rolling_rmean7_7_act_drone_infra_ua_energy_intent_pastcov_lag-1,16.712610483169556,0.0,0.0,0.0,18.76587963104248,0.0,0.0,5.068355730601719,40.54684584481375
629,darts_enc_fc_cyc_month_sin_futcov_lag5,0.0,0.0,0.0,34.9385986328125,0.0,0.0,0.0,4.991228376116071,39.92982700892857
630,darts_enc_fc_cyc_dayofweek_sin_futcov_lag3,0.0,0.0,20.648300170898438,13.613300323486328,0.0,0.0,0.0,4.8945143563406805,39.156114850725444
631,env_ua_holiday_futcov_lag1,0.0,0.0,33.49879837036133,0.0,0.0,0.0,0.0,4.7855426243373325,38.28434099469866
632,rolling_rmean7_7_com_ners_r8_pastcov_lag-1,0.0,0.0,21.532100677490234,0.0,0.0,0.0,11.435999870300293,4.709728649684361,37.677829197474885
633,env_rus_holiday_futcov_lag4,9.543359756469727,0.0,0.0,0.0,21.47010040283203,0.0,0.0,4.43049430847168,35.44395446777344
634,rolling_rmean7_7_com_ners_w4_pastcov_lag-1,0.0,0.0,0.0,30.367379665374756,0.0,0.0,0.0,4.338197095053537,34.70557676042829
635,darts_enc_fc_cyc_week_cos_futcov_lag6,0.0,0.0,0.0,30.162599563598633,0.0,0.0,0.0,4.308942794799805,34.47154235839844
636,rolling_rsum14_14_com_ners_r5_pastcov_lag-1,0.0,0.0,28.302900314331055,0.0,0.0,0.0,0.0,4.043271473475865,32.34617178780692
637,rolling_rsum14_14_com_ners_w6_pastcov_lag-1,0.0,0.0,17.268199920654297,0.0,10.831870079040527,0.0,0.0,4.014295714242118,32.11436571393694
638,rolling_rsum14_14_act_ua_specialmilitaryoperation_pastcov_lag-1,0.0,0.0,0.0,25.771900177001953,0.0,0.0,0.0,3.6817000252859935,29.453600202287948
639,ewm_expdecay7_act_drone_infra_ua_education_unintent_pastcov_lag-1,0.0,0.0,0.0,4.4749298095703125,9.504819869995117,11.529600143432617,0.0,3.6441928318568637,29.15354265485491
640,darts_enc_fc_cyc_month_cos_futcov_lag1,0.0,0.0,0.0,23.871700286865234,0.0,0.0,0.0,3.410242898123605,27.28194318498884
641,act_cyber_other_rus_pastcov_lag-1,0.0,10.962200164794922,12.880499839782715,0.0,0.0,0.0,0.0,3.406100000653948,27.248800005231583
642,rolling_rmean7_7_com_ners_r7_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,23.49329948425293,3.356185640607561,26.84948512486049
643,rolling_rsum14_14_act_cyber_other_ua_pastcov_lag-1,0.0,0.0,0.0,0.0,14.82919979095459,8.26572036743164,0.0,3.29927430834089,26.39419446672712
644,darts_enc_fc_cyc_week_sin_futcov_lag5,22.908170700073242,0.0,0.0,0.0,0.0,0.0,0.0,3.2725958142961775,26.18076651436942
645,rolling_rsum14_14_act_cyber_ua_rus_pastcov_lag-1,0.0,0.0,21.949100494384766,0.0,0.0,0.0,0.0,3.1355857849121094,25.084686279296875
646,fin_ch_export_russia_pastcov_lag-1,0.0,0.0,13.526710033416748,0.0,7.964849948883057,0.0,0.0,3.070222854614258,24.561782836914062
647,env_ua_holiday_futcov_lag-2,0.0,0.0,0.0,0.0,0.0,0.0,20.37274980545044,2.9103928293500627,23.2831426348005
648,rolling_rmean7_7_com_ners_w2_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,20.362989902496338,2.908998557499477,23.271988459995814
649,env_rus_holiday_futcov_lag5,0.0,0.0,0.0,0.0,0.0,20.044599533081055,0.0,2.8635142190115794,22.908113752092635
650,com_ners_w8_pastcov_lag-1,0.0,0.0,10.98900032043457,9.043769836425781,0.0,0.0,0.0,2.8618243081229076,22.89459446498326
651,rolling_rsum14_14_com_ners_r8_pastcov_lag-1,0.0,0.0,0.0,18.935699462890625,0.0,0.0,0.0,2.7050999232700894,21.640799386160715
652,rolling_rsum14_14_com_ners_w8_pastcov_lag-1,0.0,0.0,0.0,18.86240005493164,0.0,0.0,0.0,2.694628579275949,21.55702863420759
653,env_rus_holiday_futcov_lag1,0.0,0.0,18.125499725341797,0.0,0.0,0.0,0.0,2.5893571036202565,20.714856828962052
654,rolling_rmean7_7_act_cyber_nato_other_pastcov_lag-1,0.0,0.0,0.0,0.0,18.093399047851562,0.0,0.0,2.584771292550223,20.678170340401785
655,darts_enc_fc_cyc_week_cos_futcov_lag-2,0.0,0.0,0.0,0.0,14.19540023803711,0.0,2.92822003364563,2.4462314673832486,19.56985173906599
656,darts_enc_fc_cyc_month_cos_futcov_lag-2,16.78420066833496,0.0,0.0,0.0,0.0,0.0,0.0,2.39774295261928,19.18194362095424
657,act_drone_infra_ua_residential_intent_pastcov_lag-1,0.0,0.0,0.0,15.119799613952637,0.0,0.0,0.0,2.159971373421805,17.27977098737444
658,rolling_rsum14_14_act_drone_infra_ua_education_intent_pastcov_lag-1,0.0,0.0,0.0,13.605999946594238,0.0,0.0,0.0,1.9437142780848913,15.54971422467913
659,rolling_rmean7_7_act_drone_infra_ua_residential_unintent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,12.627300262451172,0.0,1.8039000374930245,14.431200299944196
660,act_drone_strike_on_rus_in_ua_nofpv_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,12.091300010681152,1.7273285729544503,13.818628583635602
661,env_ua_holiday_futcov_lag4,0.0,0.0,10.198599815368652,0.0,0.0,0.0,0.0,1.4569428307669503,11.655542646135602
662,darts_enc_fc_cyc_month_sin_futcov_lag2,0.0,0.0,0.0,10.159500122070312,0.0,0.0,0.0,1.451357160295759,11.610857282366071
663,rolling_rsum14_14_act_cyber_other_rus_pastcov_lag-1,0.0,0.0,0.0,0.0,10.062199592590332,0.0,0.0,1.4374570846557617,11.499656677246094
664,darts_enc_fc_cyc_month_sin_futcov_lag6,0.0,7.888929843902588,0.0,0.0,0.0,0.0,0.0,1.1269899777003698,9.015919821602958
665,rolling_rmean7_7_act_cyber_ua_other_pastcov_lag-1,0.0,0.0,0.0,7.687540054321289,0.0,0.0,0.0,1.0982200077601842,8.785760062081474
666,com_aid_financial_pastcov_lag-1,0.0,0.0,7.221749782562256,0.0,0.0,0.0,0.0,1.0316785403660365,8.253428322928292
667,rolling_rsum14_14_act_drone_infra_ua_health_intent_pastcov_lag-1,0.0,0.0,7.0424699783325195,0.0,0.0,0.0,0.0,1.0060671397617884,8.048537118094307
668,ewm_expdecay7_com_ners_w1_pastcov_lag-1,0.0,0.0,0.0,6.92372989654541,0.0,0.0,0.0,0.9891042709350586,7.912834167480469
669,com_ners_w5_pastcov_lag-1,0.0,0.0,0.0,0.0,6.435490131378174,0.0,0.0,0.9193557330540248,7.354845864432199
670,darts_enc_fc_cyc_week_sin_futcov_lag4,0.0,0.0,0.0,0.0,0.0,0.0,5.628530025482178,0.8040757179260254,6.432605743408203
671,rolling_rsum14_14_com_ners_r4_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,5.604430198669434,0.0,0.8006328855242048,6.405063084193638
672,darts_enc_fc_cyc_month_sin_futcov_lag-2,0.0,0.0,0.0,5.5632100105285645,0.0,0.0,0.0,0.7947442872183663,6.3579542977469305
673,darts_enc_fc_cyc_month_cos_futcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,2.74183988571167,0.39169141224452425,3.133531297956194
674,darts_enc_fc_cyc_dayofweek_cos_futcov_lag4,0.0,0.0,0.0,2.277909994125366,0.0,0.0,0.0,0.3254157134464809,2.6033257075718472
675,rolling_rmean7_7_act_cyber_other_ua_pastcov_lag-1,0.0,0.0,0.872868001461029,0.0,0.0,0.0,0.0,0.12469542878014701,0.9975634302411761
676,darts_enc_fc_cyc_week_cos_futcov_lag3,0.0,0.0,0.4556330144405365,0.0,0.0,0.0,0.0,0.06509043063436236,0.5207234450748989
677,env_rus_holiday_futcov_lag6,0.0,0.0,0.0,0.0,0.039129000157117844,0.0,0.0,0.005589857165302549,0.04471885732242039
678,rolling_rsum14_14_com_ners_w1_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,rolling_rsum14_14_com_ners_r7_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,env_ua_holiday_futcov_lag6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,rolling_rsum14_14_com_ners_w3_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,darts_enc_fc_cyc_month_sin_futcov_lag1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,env_rus_holiday_futcov_lag2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,act_drone_infra_ua_education_unintent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,act_drone_infra_ua_health_unintent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,act_drone_infra_ua_health_intent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,act_drone_infra_ua_energy_unintent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,act_drone_infra_ua_energy_intent_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,darts_enc_fc_cyc_dayofweek_cos_futcov_lag5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,darts_enc_fc_cyc_dayofweek_sin_futcov_lag6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,darts_enc_fc_cyc_dayofweek_sin_futcov_lag5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,rolling_rsum14_14_com_ners_w5_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,env_ua_holiday_futcov_lag3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,env_rus_holiday_futcov_lag3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,com_ners_w6_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,com_ners_w7_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,com_ners_w4_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,com_ners_w1_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,com_ners_w2_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,com_ners_w3_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,com_ners_r7_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,com_ners_r6_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,com_ners_r5_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,com_ners_r8_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,com_ners_r3_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,fin_ch_export_uzbekistan_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,com_ners_r1_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,com_ners_r2_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,fin_ch_export_iran_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,fin_ch_export_kazakhstan_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,darts_enc_fc_cyc_month_cos_futcov_lag2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,fin_ch_export_kyrgyzstan_pastcov_lag-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
