Feature,h1_importance,h2_importance,h3_importance,h4_importance,h5_importance,h6_importance,h7_importance,mean_importance
rolling_rsum14_14_dist_to_nearest_contested_km_pastcov_lag-7,0.46396538737449705,0.9395219606568027,0.45322796131616605,0.8495783611755099,0.581335419882906,0.23081990837001168,0.292267867906273,0.544388123811738
env_weather_wind_gusts_10m_mean_futcov_lag-1,0.3007883573219871,0.15183064331048024,0.6225021216256991,0.6378538305728282,0.38386190505643036,0.695809732283954,0.9726276111009305,0.5378963144674728
rolling_rsum7_7_dist_to_nearest_ru_km_pastcov_lag-7,0.5796872955983379,0.4359386068210459,0.6324717026101643,0.6444033937943456,0.42443368285964395,0.4436732631837993,0.4332669652830546,0.5134107014500559
ewm_expdecay7_acled_other_ua_disrupted_weapons_use_pastcov_lag-7,0.2901625501585891,0.7137352341724006,0.3492494323535867,0.30454026575422566,0.5490953338264173,0.9115969047742267,0.4737439392415576,0.5131605228972862
env_weather_wind_direction_10m_dominant_futcov_lag6,0.3695536654048938,0.4742701548428757,0.6366419600890931,0.3234192716123028,0.6402430787590672,0.5771500721538252,0.5243897895773294,0.5065239989199125
env_weather_wind_direction_10m_dominant_futcov_lag4,0.5243720120896374,0.5415215683142182,0.31565984187364404,0.5510325287360085,0.5985882991449217,0.3362550337302864,0.6288965909142458,0.49947512497185176
ewm_expdecay7_acled_other_rus_shelling_artillery_missile_attack_pastcov_lag-7,0.5365791957394058,0.3579122571619071,0.2553002307369481,0.663819643410499,0.42620453794832924,0.5927046630530828,0.6606246345130972,0.49902073750903847
ewm_ewma14_act_total_daily_strike_events_pastcov_lag-14,0.49396377182156376,0.5794503474356227,0.44981672718011256,0.25671896814306455,0.5056167886790266,0.5551714561666031,0.6434162504352672,0.4977363299801801
env_weather_wind_speed_10m_max_futcov_lag2,0.39097257491639925,0.8865090139276507,0.4311358981625022,0.31017256509846286,0.4495704685975533,0.15259240853947129,0.8624395521370236,0.49762749733986616
env_weather_wind_gusts_10m_mean_futcov_lag5,0.7544893117291708,0.6250441735741477,0.4509803853681729,0.23327097822236248,0.31839230899782994,0.9342843788840012,0.16063846021150288,0.49672857099816964
env_weather_wind_gusts_10m_mean_futcov_lag0,0.92893322595038,0.24479718852089297,0.4128527421982322,0.372074428088141,0.44540708376397786,0.3302673603415244,0.7345581987291672,0.4955557467989022
env_weather_wind_direction_10m_dominant_futcov_lag1,0.6721406123853376,0.743283312819735,0.3782417277421863,0.332110754600143,0.38025472702689816,0.3747898289532143,0.5621750182672031,0.4918565688278168
env_weather_wind_gusts_10m_mean_futcov_lag2,0.5988028131827786,0.3424351267503821,0.9551717962381271,0.38872049319828667,0.28391804682272764,0.16562282684628102,0.6602734433079526,0.48499207804950517
env_weather_wind_speed_10m_max_futcov_lag0,0.46493553685353833,0.2981906623636021,0.3587818140525449,0.2285847618271992,0.9045543751645357,0.4179356278797858,0.698518284210177,0.4816430089073405
env_weather_wind_direction_10m_dominant_futcov_lag2,0.4266858183214686,0.5718550901501975,0.5108242466808958,0.4357843753409643,0.5725427092430884,0.4131869183507295,0.42752365214955673,0.479771830033843
ewm_expdecay7_acled_other_ua_disrupted_weapons_use_pastcov_lag-14,0.40618801586264586,0.4414785722165327,0.29950825655755564,0.4459887820768812,0.45475286947699234,0.5688381843120632,0.7243283772164749,0.4772975796741637
